text,category
अनुकरणातून समलॆंगित्व येउ शकत असेल तर समलॆंगित्व नॆसर्गिक असते या विश्वासाला तडा जातो.आणि जरि असे असेल तर यात कायद्यानेच विभागणी केली पाहिजे व समलॆंगित्वाचा कल वाढवणारया मानसिकतेला हि कायद्याने आळा घातला पाहिजे.,Non-anti-LGBT+ content
Khup chan interview ghetla n khup chan information kalali aaj 🙌 perspective chnge hoeel ha vdo baghun most of lokancha,Non-anti-LGBT+ content
Shivlaxmi khup changli aahe samajdar aahe educated aahe nakki chaan sansar karnar yat shanka nahi  dhanyawad,Non-anti-LGBT+ content
"coment box मध्ये जेवढे लोक congratulations देत आहेत त्यांना विचारा की ते स्वतः च्या बाबतीत असा निर्णय घेऊ शकतात का?...त्यांना जर कोणी म्हंटलं बाबा तु पण असच कर तर सगळे च्या सगळे मैदान सोडून पळून जातील.....अरे बाळू तु चांगला तरुण आहेस , हे काय करतोय ? अरे घरामध्ये लेकरं असल्यावर जरा चांगलं असतंय रे...त्याचं आणि अपलं नाही जुळत मित्रा...त्यांचा group वेगळा आहे भावा ,तुझा हा निर्णय मला मूर्खपणाचा वाटतोय....त्रितियपॅन्थ्याला मी वाईट म्हणत नाही ,त्यांचं जीवन वेगळ आहे...अपलं वेगळ आहे...बाळू 7वी ,8वी,किंवा चौथी पाचवी शिकलेली असू दे पण मुली सोबत लग्न कर....बाकी तुझी मर्जी इथे सगळे नकली आहेत..माझ्या गोष्टी थोड्या कडव्या जरूर असतील पण बरोबर आहेत...बघ अजून वेळ आहे....असा सल्ला देणारे कमी आहेत....नकली स्तुती करणारे आणि congratulations देणारे भरपूर आहेत ज्यांना स्वतःलाच माहित नाही ते coment करतात....",Transphobia
प्रेम आंधळ असत खरच राव पटल आपल्लाला...तुमच्या संसाराला मनपूर्वक शुभेच्छा,Non-anti-LGBT+ content
Khup khup Abhinandan  tumha Doghanna.,Non-anti-LGBT+ content
Aditya Parab खुप छान मूध्ये मांडले तुमी जय शिवराय जय जिजाऊ,Non-anti-LGBT+ content
मारा एकमेकाची तिच्यामायला😂😉,Homophobia
"माणसाला माणूस म्हणुन जगण्याचा अधिकार हा मिळायलाच हवा... फॅक्ट genderical different mhanun apan त्यांच्या brbrb vegl नाही vagu shakat...
Really hats of this channel 🙏",Non-anti-LGBT+ content
तुम्हाला जश्या टाळ्यांची अपेक्षा आहे तश्या एक दिवस नक्की वाजतील.,Non-anti-LGBT+ content
खूप छान ताई,Non-anti-LGBT+ content
अररर अरेररर हे काय लफडं आहे🤔🤔😳😳😳😳😳,Homophobia
Great Decision 👍👍👍👍I am Proud of you कोणीतरी हिम्मत केली बातमी एकूण खूप छान वाटले .,Non-anti-LGBT+ content
Piles che jevade doctors ahet Tyanchi chandi honar ata,Homophobia
"ह्या व्हिडीओ मुळे किन्नर समाजातील  दोन वेगळ्या लोकांची (प्रकारच्या) ओळख झाली
रस्त्यावर फिरून पैसे  गोळाकरणाऱ्या मध्ये
नकलिही असतात  हे समजलं",Non-anti-LGBT+ content
चरित्र हीनता के समर्थक और पोषक वाली सोच ।,Homophobia
Khup khup Shubhechha Doghanahi.,Non-anti-LGBT+ content
yanna Maharashtra baher kadha.... kiwa desha baher kadha,Homophobia
"काही क्षण गप्प राहून शाल्मली हसली आणि म्हणाली, ''पण गंमत म्हणजे जसजशी मी मोठी झाले, तसतसं माझ्या लक्षात आलं, की 'आपल्यात काही कमी आहे, तिरस्कार वाटण्यासारखं आहे, आपलं मन गलिच्छ आहे' असलं काही मला अजिबात वाटत नाहीये. मी मित्रमैत्रिणींपेक्षा 'वेगळी' असेन पण माझ्यात कमतरता मुळीच नाही. उलट अभ्यास, खेळ, गाणं सगळ्यांत मी पुढेच आहे. हळूहळू या विषयावरचे अभ्यासपूर्ण निबंध, लेख वाचायला मी सुरुवात केली. त्यावर विचार करायला लागले. माझा आत्मविश्‍वास बळकट झाला आणि वाटलं, अम्मा-बाबाला सांगायला का घाबरावं? शेवटी तुम्हीच तर मला सत्याची चाड धरायला शिकवलं होतं. निर्भय होण्याचे धडे दिले होते. शिवाय लेस्बियन असण्यानं मी कुणाचंही वाकडं करत नव्हते, कुणालाही इजा करत नव्हते! हो ना?''

उत्तरादाखल मी तिला पुन्हा मिठीत घेतलं. माझ्यापाशी शब्द नव्हते. आईच्या नात्यानं मी तिच्या सर्वांगीण वाढीची सदैव काळजी घेतली होती. प्रत्येक बाबतीत तिला प्रोत्साहन दिलं होतं, पण जेव्हा तिच्या किशोरवयात तिला समलैंगिकतेची, स्वतःच्या 'वेगळेपणा'ची जाणीव झाली आणि ती गोंधळून गेली, तेव्हा तिला माझ्या मायेची, आधाराची खरी गरज होती आणि नेमकी तेव्हाच, मुलीची हेटेरोसेक्शुअ‍ॅलिटी गृहीत धरण्याची चूक केल्यामुळे मी कमी पडले होते!

समलैंगिकता मुलीच्या आयुष्यात एक महत्त्वाचा घटक आहे, हे कळल्यावर त्या बाबतीत सर्व काही व्यवस्थित जाणून घेण्याची मला आवश्यकता वाटली. मी तिला प्रश्‍न विचारायला, शंका बोलून दाखवायला सुरुवात केली आणि ती देखील मनमोकळेपणानं, कसलाही संकोच न करता समजावून देऊ लागली. लेख, पुस्तकं वाचायला देऊ लागली. पुढे बर्‍याच समलिंगी स्त्री-पुरुषांशी माझी ओळख झाली, अनुभवांची देवाणघेवाण सुरू झाली. या सर्व प्रयत्नांतून, पूर्वी धूसर असलेलं समलैंगिकतेचं विश्‍व हळूहळू माझ्यापुढे साकार होऊ लागलं. समाजात त्यांच्याबद्दल ज्या समजुती प्रचलित आहेत, त्यांत वास्तव किती, दंतकथा किंवा फोल कल्पना किती, हे स्पष्ट व्हायला लागलं.

",Non-anti-LGBT+ content
Mala vatlela asa hagnar tu madarchod,Homophobia
लय भारी  ताई.,Non-anti-LGBT+ content
aarr ahech too,Non-anti-LGBT+ content
चांगला    निर्णय   आहे   सलाम दादा,Non-anti-LGBT+ content
आहेच कि तो 😅 हावभाव चाल बघ नीट त्याची... आणी या गोष्टीची तुला कल्पना असावी म्हणूनच असं बोललास तू 😅,Homophobia
suprem court ne tenna manayta dili aahe.mag aapan tenchvar bolan chukich aahe,Non-anti-LGBT+ content
बोलताना खूप मॅच्युअर वाटतात दोघेही!,Non-anti-LGBT+ content
Lagn americat kelna aata ith kashsla akkal paajhlayla aalat,Non-anti-LGBT+ content
Maghri pathva hyna Kay khulay lavdychi ahet mitra banun bhau banun rahlie asti na hynchi gv konti lay yz ahet hasu alay khulay bodychi,Homophobia
Ram kadamanni samlaingikan sathi kaam karave,Non-anti-LGBT+ content
भारतीय संविधान मुळे सर्वांना माणूस म्हणून जगण्याचा अधिकार मिळाला 🙏🙏,Non-anti-LGBT+ content
Ata kon khali ani kon warti zopnar😂😂😂,Homophobia
mi ha video parents la share kelya hya video mule khup information bhetel parents la ani samjun gheyla pan sop padel. Thx for making this video,Non-anti-LGBT+ content
Ek Number Aai Saheb 🙏🙏,Non-anti-LGBT+ content
सुहागरातीला पहिली कोणकोनाची घेणार दोघे जण पहिली तू दे पहिली तू दे करणार 😂🤣🤣🤣,Non-anti-LGBT+ content
Roshan Jadhav mitra toh gitecha sholk nahi... Hi shikvan jevha hindu dharmachi niv rachli geli tevhach hey mainly sangitla gela... Jevha yog lihile gele... Nantar gautam buddha ani santa mahraviranni suddha hich shikvan dili... Dharma bolun tumhala kaay aavadta ani nahi aavdat hey mandu nka...,Non-anti-LGBT+ content
मुलींनो आता आप आपले Bf संभाळुन ठेवा नाही तर जातील अशे हिकरे चाळे करायला,Homophobia
"Kay lokanche vichar, kay tya comment. Kadhi sudharnar lokanche vichar.
Ekkhadya mansala devane jase banvle aahe tase swikarale pahije. Tyat tyanchi kay chuk aste. Kahihi vait comment krun asha lokanche mansik khacchikaran karta mag tase lokk suside kartat. Karan samaj tyana swikarat nahi.",Non-anti-LGBT+ content
"Dr कडे न्या
लवकर हार मानू नका",Homophobia
वा वा शीवलाशमी ताई किती अभ्यासपूर्ण बोलता तुम्ही खरच सलाम तुम्हाला,Non-anti-LGBT+ content
अरे दादा तूच काहीतरी असं कर की महाराष्ट्र सरकारने काहीतरी आरक्षण त्यांना दिलं पाहिजे,Non-anti-LGBT+ content
"Tuzya sarkhya uneducated lokamule India mage padala aahe

",Non-anti-LGBT+ content
"बाळू. सपना. अभिनंदन..samajalya. एक. आदर्श. ची. सुरवात. करत. आहे. फक्त्त. प्रसिद्धी. पुरतं. राहू. नका.
खरा. संसार. करा.
शिव. लक्ष्मी.. येवला. येथे. छान. संसार. करतात
तुम्हलाही. शुभेच्छा.",Non-anti-LGBT+ content
जर का चुकून एकाचा कोंब उगवला तर बसा एकमेकाची डांग मारत..🫣,Transphobia
"Adam Parkar Adam parkar 
ते पण माणसच आहेत 
त्यांची लैंगीकता जरी तूमच्यासारखी साधी नसली तरी त्यांना भावना आहेत 
तवा त्यांस काहीपण बोलू नका

",Non-anti-LGBT+ content
"Mla Kalat Nahi sagle news channels ya gostila evdha glamorous Kay karat ahe 
Hi fakt ani fakt tyanchi nival ahe yaat kuthalahi parakram kivva divya karm Nahi 
He chuk ki barobar he mi tar tharavnar Nahi pan yala vinakar publicity denyachihi Kahi garaj nahi",Non-anti-LGBT+ content
"आम्ही वेडात विर दौडले सात..तेव्हाच ओळखले होते की हा गे आहे म्हणून ..
आणि तू बाप असताना ओळखु शकला नाहीस..असो respect.",Homophobia
Mala pan ak hasband haway...am gay,Non-anti-LGBT+ content
खूपच छान व्हिडिओ! एखाद्याची sexuality हा मुळात इतरांचा मत असण्याचा विषयच नाही हे आधी मान्य केले पाहिजे. काहीतरी करून दुसऱ्यांना टोचणे हा आपला जन्मसिद्ध हक्क नाही आणि मदत नाही; तर निदान लोकांना अडचण होईल असे वागू नये इतपत समजायला आता २१व्या शतकात हरकत नसावी. सगळ्यांच्या stories खूपच भावनिक करणाऱ्या आहेत. Title सुद्धा उत्तम 😊,Non-anti-LGBT+ content
"भावा तु चांगल समजावीत आहेस . great  job,",Non-anti-LGBT+ content
Flim industries madhe adhipaaunch he chalu hota fakt he jaga samor aale mhnun vait zale aani aaplya purana madhe dekhe ase kisee pahayala miltil vait falt 1ch vat ki same gender bole ki he sex kasa kartil etkch vichr yeto bt khi feelings he different gender nhi samjun ghet bt same gender ghetat so tyamule tyana vat ki aapla prem ahe.. bt tri saglyna ekch sagna age ki nisrgach niyam modu naka feelings kiti pn chnge zalya tri shwvti aapla vanshaj he male n female mulech homr ahe.,Non-anti-LGBT+ content
"लोक भारतातून करोडो रुपये घेऊन फरार होत आहेत
या विषयी बातम्या प्रसिद्ध होत आहेत
अश्या लग्न करणाऱ्या लोकांच्या सामानाला अगरबत्तीचा चटका दिला पाहिजे .",Homophobia
"भाऊ पटला आपल्याला...
शिक्षण, आरोग्य, नोकरी, हक्क सर्व गोष्टीनं मधे कमीत कमी १% तरी आरक्षण ठेवा.
हे पण माणसच आहेत रे…",Non-anti-LGBT+ content
Abp maza Ram Kadam ch Zal ka,Non-anti-LGBT+ content
यांनी फक्त मागचा विचार केला,Transphobia
खूपच छान सुंदर विचार आणि निर्णय समाज काहीही म्हणो आपल्याला जे वाटते तेच करा,Non-anti-LGBT+ content
आईसाहेब का बोलता तुम्ही?,Non-anti-LGBT+ content
खूप नवीन कही ऐकायला भेटलं..,Non-anti-LGBT+ content
खूप चांगली माहिती मिळाली ❤👌,Non-anti-LGBT+ content
"Bhikasha.magane.geer.nahi.pan.lokanchya..angala.zatane
Bhikashya.n.dilyas.shivya.dene
He.prakar.tala.❤❤❤❤❤ 4:40",Non-anti-LGBT+ content
White saree ghatlelya Madam che manogat ankhi shoot vayla hav...depth madhe,Non-anti-LGBT+ content
Nemk konti mula konachi hech kalt nahiye.,Non-anti-LGBT+ content
निसर्गाच्या नियमविरुद्ध हे काही ठीक वाटत नाही,Transphobia
White saree wali kiti hushar ahe na ?👌👌,Non-anti-LGBT+ content
आज पर्यत you tubes पाहिलेला सगळ्यात भारी video म्हणजे हा आहे मिञा.......,Non-anti-LGBT+ content
"च्यायला काय हा चु पणा आहे राव...!!
आता नवरा कोण आणी बायको कोण हे ठरवायला कोणते निकष लावायचे ??
आणी बाळाला जन्म काय तोंडातून देणार काय ??",Homophobia
मी पण वोदर कास्त लग्न केलं❤️🙏,Non-anti-LGBT+ content
Wow kharch ya sathi sagle Jan pudhe houn paull uchal pahijeee salute brooo tula,Non-anti-LGBT+ content
Balya aai bapacha vichyar gnd ghatla bhadya,Transphobia
"आनंद दुबे सर, या विचाराला आपल्याला वाईट वाटतंय... एकदा संविधान चांगल्या पद्धतीने अभ्यास करा आणि त्यातल्या बरंच कितीबंदित पण थोडंपर्यंत वाचा सर, त्यांनी किसीच्यासोबत अन्याय होण्याची परवानगी दिली नाही, सर्वांना त्याचा अधिकार दिला. आपल्याला हि विचारण्याची आवश्यकता आहे...",Non-anti-LGBT+ content
मी या किन्नरला बीड मध्ये बरेच वेळा बघितले आहे,Non-anti-LGBT+ content
hasat khelat mulakat chan mulakat ghetli,Non-anti-LGBT+ content
Khup Chan bolya agdi Sade tod.... Lakshmi tai,Non-anti-LGBT+ content
चगले लिहीता येत नेसेल तर वाईट तरी बोलु नका देवाचा मनात आसेल ते होईल,Non-anti-LGBT+ content
"तुम्ही समाजाला समजवताय कि स्वतः ची मानसिक तयारी करताय.... 🤔
",Non-anti-LGBT+ content
Jyani hyanch lgn krun prembhavna nirman Keli Ani yewdh dhads Kel khr tr manaspad ahe,Non-anti-LGBT+ content
 @iuvs9641  बरोबर आहे तुमचं,Non-anti-LGBT+ content
Lavdyala gu lagal tava kalal,Transphobia
सपना व बाळु तोडमल यांचे अभिनंदन,Non-anti-LGBT+ content
   @girimamusale9572  भाऊ तू करून बघ मग मला सांग ...तुला निधी मिळून देतो सरकार कडून .. आदर्श आणि नाते टिकवणे खूप फरक आहे ...ये जरा पुणे ल कळेल हाल त्यांचं,Non-anti-LGBT+ content
Shalet to dhada option la takla hota mhanun chukla aho🙈,Non-anti-LGBT+ content
jyala jashi bhasha bolayala pahije me tashich vaparto. Tya mule majhya sanskara var tumhi mala gyan na delela bara,Non-anti-LGBT+ content
"माणसाला माणूस म्हणून जेव्हा हा समाज बघायला सुरवात करेल तेव्हा अशे अनेक गोष्टी आहेत समाजात , अशे अनेक व्यक्ती आहेत समाजात ज्यांना त्यांच स्थान मिळेल मानाने , आदराने जगण्याच , त्या मुळे माणसाने माणसाशी माणसा सम वागणे 🙏🏻🙏🏻 धन्यवाद अशे गोष्टी आपल्या व्हिडीओ च्या मार्फत समाजा समोर येत आहे....",Non-anti-LGBT+ content
अभीनंदन दोघांच बाळु सपना  खुश रहो मसत जीओ,Non-anti-LGBT+ content
लग्नासाठी मुली भेटत नाहीत त्यामुळे मुल असले कृत्य करत आहेत काही दिवसांनी लग्नाकरिता तृतीपंथी कमी पडतील असा अंदाज,Transphobia
"Adam Parkar तू अनाडी आहेस वाटतं !


U need to be educated

गे निर्माण करता येत नाहीत 
समलैंगीकता ही जन्मापासून असते

कुणालाही लेस्बीयन वा गे करणे हे आपल्या हातात नसतं 
हे तू आधी समजून घे 
One more thing,
जर माझ्या घरचं कोणीही गे कींवा लेस्बीयन असतं तरी मला या गोष्टीचं दु:खं वाटलं नसतं 
कारण समलींगी वा विषमलींगी माणूस हे दोघेही ईश्वराचीच निर्मीती असतात

मानसीकता तर तूला स्वत:ची बदलायला हवी",Non-anti-LGBT+ content
गुड इतकंच मी म्हणू शकेन तुमचा डिसीजन छान आहे,Non-anti-LGBT+ content
काय दिवस आले आहेत मुलांवर ...... 🤦‍♂️🤦‍♂️,Transphobia
Desh badal rha hai aage badh raha hai,Non-anti-LGBT+ content
"सध्या मुलीचं भेटत नाही.
बाळू दिसायला सुंदर आहेत.",Transphobia
ब्रह्मानंमधेय अश्या कितीतरी किळसवान्या विकृति आहेत..हळूहळू का होईना पन लोकांना कळतय . Thanks BBC for exposing who the Gays really are.👍,Homophobia
आरे मूर्ख मीडिया वाल्यानो शेतकरी ची पण वेथा विचारा,Non-anti-LGBT+ content
खूप सोपं नाही... बाळू भावा... खूप हिम्मत आहे तुझ्यात..,Non-anti-LGBT+ content
सलाम यांच्या lovestory ला आणि आइशा मॅडम ला एक जातीपलीकडे आणि धर्मा पलीकडे जाऊन एक समाजात परिवर्तन घडवताना तसेच बीड पत्रकारांना,Non-anti-LGBT+ content
खूप छान पत्रकारिता.पत्रकार साहेब खूप अभ्यासू आणि प्रगल्भ आहेत.,Non-anti-LGBT+ content
दोघांनाही वैवाहिक आयुश्यासाठी खूप साऱ्या शुभेच्छा 💐💐💐,Non-anti-LGBT+ content
Bc he log nahi bolale tr ram kadam la phone kartil,Non-anti-LGBT+ content
अभिमान वाटतो तुमच्या दोघांचा👌🙏,Non-anti-LGBT+ content
"शिका, संघटित व्हा आणि संघर्ष करा एवढंच बोलू शकतो।
ज्याप्रमाणे दिव्यांग लोकांसाठी स्वतंत्र योजना करण्यात येत आहे, त्याच प्रमाणे LGBT यासाठी सुद्धा कल्याणकारी योजना निर्माण करण्याची गरज आहे।

मानवातील दुर्लक्षित LGBT वक्ती यांच्या समस्या काय आहेत अत्यंत चांगल्या प्रकारे लोकांसमोर मांडण्याचा प्रयत्न केला जात आहे।
पुढे अजून अशेच व्हिडिओ बनवत रहा हीच अपेक्षा।

",Non-anti-LGBT+ content
म्हणजे तुम्हीं एका अर्थाने सांगून मोकळं झाला,Non-anti-LGBT+ content
"आता आमाला कौन
मुलगी देईन ..बाऴू.तुही. ईछा पुरन झाली
आता आमाला.पन किनर पाहन लागन",Transphobia
समाजात माणसाला माणूस म्हणून जगू देत नाहीत त्या संवेदना शून्य समाजात बाळू तुझ्यासारखी माणसे आहेत म्हणून मला तुझा सार्थ अभिमान आहे 👌👌👌👌👌👌,Non-anti-LGBT+ content
Balu bhau you are great parsan👍,Non-anti-LGBT+ content
खरच  समाजसाठी  खूप  छान  संदेश  आहे  हा,Non-anti-LGBT+ content
Dayvne prattyak jevjantu .prane.pakshe.Nar made banvla ka tr hay jag sunder honay sathe.,Non-anti-LGBT+ content
Tumhi dogehi tumchya life madhe khup changle aahat ani happy aahat mg lokana kahi right nahi tumhala bolaycha and it's natural don't be feel less god bless you both 🙏🙏,Non-anti-LGBT+ content
Aata mitransobat firayla pan bhiti vatate. . kon sala gand marel kalnar pan nahi.,Homophobia
Kay karnaar muli bhetat nhi aata.,Transphobia
Manasokt aani manmokala sanvad aani simple bhashet sampurna mahiti dili nandita tai aani wishal bhau aapan. ❤,Non-anti-LGBT+ content
Khup hushar ahat tai tumhi 👌👌👌,Non-anti-LGBT+ content
umi Sagde Nagpur che Aahe,Non-anti-LGBT+ content
"Ha thirdclass question aahe ho, ,Adaption kru shaktat naa??",Non-anti-LGBT+ content
म्हणजे तुम्ही एक प्रकारे कबुली देताय की तुमचा मुलगा तसा आहे..,Non-anti-LGBT+ content
"खर आहे संसार म्हणजे दोन लिंग नसून दोन मन आहेत , दोन लिंग फक्त लेकरे होईपर्यंत,",Non-anti-LGBT+ content
हा काय प्रकार आहे,Homophobia
समलैंगिक संबधाला मिलेलेली मान्यता याचा पुरेपूर फायदा घेण्याचे ठरवले वाटत यांनी😂😂,Non-anti-LGBT+ content
सपनाला सुद्धा संसार मिळाला!,Non-anti-LGBT+ content
अतिशय उत्तम 👍👍👍👍👍👍👍👍👍👍स्वतःला माणूस म्हबायची लाज वाटते,Non-anti-LGBT+ content
डाॅ. सान्वि...आपल्याला मानाचा मुजरा- डाॅ अश्विनी,Non-anti-LGBT+ content
"टपाटप च्या दिवशी 
दोघे ,
पहले तू दे .....",Transphobia
"Are bhava Transgender म्हणजे male kiwa female ch sagalyansarakhe normal व्यक्ति asatat जन्माला yetat te male kiwa female ch असतात pn शरीराने असतात, मानाने mhanjech  मात्र मानसिक ( mentally)  आणि भावनिक (emotinally) te uposite gandar swatahala feel करतात example female born zali asel tar ti male feel karate male born zala असेल तर् to swatahala female feel karat असतो, आता supose Tu male आहे na तर Tu Psycolly male आहे +, mentally means ki  तुझी mansikata male  chi आहे + आणि तिसर tujha भावना एका purushacha आहे आहेत+  आता he समीकरणच  yala म्हणून या तर, he तुझ समीकरण च answer ky आल + + +=+  brobar, pn काही मुलांच मुलींच तस नसत  त्यांच समीकरण हे  body - mentally + emotinally + असे - + + असे असत m एखादी व्यक्ती जर् emotinally mentally ky feel karate तेच ती body ne pn म्हणजे एकाच  रेषेत असायला पाहिजे की नको तर tya साठी ती व्यक्ती gander reassignment surgery karate आणि mentally emotionally je आपण आहोत तेच Psycolly means ki body ne pn असायला  हवोत yasathi  आपल्यातलीच ती व्यक्ती म्हणजे  to मुलगा kiwa ti mulagi surgery करते तर यलाच transgender असे म्हणतात n intersex(किन्नर) he वेगळे असतात Transgender आणि intersex he वेगवेगळे आहे LGBTQAI असे आहे त्या mdhe T म्हणजे Transgender आणि I म्हणजे intersex होय. तस  बघायला गेल तर  T la  ट्रान्स किंवा तृतीयपंथी म्हणणचं  चुकीचे आहे एकतर ती व्यक्ती जन्मते स्त्री किंवा पुरुष लिंगामध्येच पण त्या व्यक्तीची मानसिकता आणि भावनिकता जर त्या बाॅडीशी (शरीराशी) जुळत नसेल त्या साठी ती व्यक्ती सर्जरी करून पुरुष किंवा स्त्री जी तिची जी आयडेंटिटी (ओळख)आहे ते तिला मिळवण्यासाठी ऑपरेशन केले तर ती व्यक्ती ट्रान्स कशी? , जर आपला अपघात झाला तर डॉ ब्लड टेस्ट केले शुगर आहे तर त्या व्यक्तीला वाचवण्यासाठी डॉ तो अवयव कापतात म्हणजे तिथे ऑपरेशन करणे गरजेचे होते  नको असलेला भाग शरीरापासून काढून टाकणे गरजेचे होते  म ती व्यक्ती बरी होऊन घरी गेल्यावर जणगनना वाले किंवा सर्वे वाले घरी आल्यावर त्या ऑपरेशन झालेल्या व्यक्ती ला एक पाय गेल्यामुळे तुम्ही आता पुरुषाचे म्हणजेच माणसाचे कांगारू दिसता मग मी तुमचे जेंडर पुरुष लिहू की प्राणी लिहू की इथे ऑप्शन नाही म्हणून  थर्ड जेंडर मध्ये टाकू, असे होते का नाही ना.",Transphobia
एखाद्या विचारवंतासारखी वैचारिक प्रगल्भता आहे शिवलक्ष्मी तुमच्यामध्ये.. 😊,Non-anti-LGBT+ content
Maja mitra pan gay aahe pan to manat nay,Non-anti-LGBT+ content
गाणं बदला दादा मला 1 वहिनी आन च्या ऎवजी .....दादा मला एक भावोजी आन.... बकवास आहे हा सगळा बंद करा रे नाहीतर निसर्व कोपेल एक दिवस,Non-anti-LGBT+ content
अनाम प्रेम 🙏दादाजी 🙏🙏नमो नमः 🙏🙏खूप छान,Non-anti-LGBT+ content
"ज्याचा त्याचा मना चा प्रशंन आहे कित्याला कोणाशी लग्न करायचं त्याचा पूर्ण अधिकार आहे आणि तुमच्या इथुन पुढे वाटचालीस हार्दिक अभिनंदन करतो....🙏🙏

",Non-anti-LGBT+ content
मर्द मावळा,Non-anti-LGBT+ content
काय नाटक राव,Transphobia
Balya laj ghalvlis aai vadlachi leka ,Transphobia
सगळी सोय झाली पण रात्रीची नाही होणार.... फक्त गांड मारून आयुष्य काढवं लागणार,Transphobia
खुप वाईट वटत हे सर्व ऐकून,Non-anti-LGBT+ content
भावा यांची मुलाखत घेऊन खरंच खूप छान काम केलं आहेस... धन्यवाद मित्रा,Non-anti-LGBT+ content
Full च्युत्यापा चालू आहे....काय गरज होती असं करायची...? काय पण....अरे चांगला तरुण मुलगा आहेस तु...एखादी मुलगी बघून लग्न बिग्न करून संसार मांडायचा...घरात लेकरं असली की बर असतंय...हे काय....comment box मध्ये जेवढ्या लोकांनी तुला शुभेच्छा दिल्या आहेत त्यांना विचार तुज्या ठिकाणी ते असते तर त्यांनी काय केलं असतं?.....तुला 100% गॅरंटी नं सांगतो हे जे नकली स्तुती करत आहेत ना तुझी...हे मुलगी काळी गोरी आंधळी कसली ही करून घ्यायला तयार झाले असते पण त्रितियपणत्यासोबत कधी लग्न केले नसते...हे उगाच नाटक करत आहेत...तुज्या ठिकाणी त्यांना उतरवले तर सगळेच्या सगळे 5 मिनिटात गायब होतील...,Transphobia
तुमच्या पुढच्या वाटचालीसाठी हार्दिक शुभेच्छा.,Non-anti-LGBT+ content
Lokana aaj kal kay jal aahe lavade lavadyacha savasar karnar tu mul kas payda karshil,Transphobia
"Suprem court vr ashya nirnayane ajun 
Vishwas wadel.....
ChN",Non-anti-LGBT+ content
होमो ते होमो,Homophobia
मला पण हाच विचार होतो मुली नाही,Non-anti-LGBT+ content
खरंच खूप हुशार व्यक्तिमत्व आहे.,Non-anti-LGBT+ content
तूम्ही  नासिक  ला  गंगेवर  स्नान  साठी  येणार  होते  ना  6 तारखे ला आले  नाही  का?मी  वाट  पाहत  होती 😑,Non-anti-LGBT+ content
आता लगेचच वेगळा धर्म आणी आरक्षण ह्यातुनच मागुन घ्या परत तुमचे आणी काय नको.,Non-anti-LGBT+ content
"Congratulations to both 🎉
फक्त आता, 'आधी कोणी वाकायच' यावरून भांडणे करु नका.",Non-anti-LGBT+ content
एक गोष्ट video मध्ये बरोबर बोलली कुठल्याही पोरीच आयुष्य का बर्बाद करायचं आहे...😊,Non-anti-LGBT+ content
Me hyanna gauri sawant hyanna amcha ithe pahilela ekdaa,Non-anti-LGBT+ content
"काय दिवस आले राव ,,,✊",Transphobia
"प्रेमातून सर्व जन एकत्र येतात, आपल्या भिन्नतेची मराठी लग्न संस्कृती समृद्ध करतात",Non-anti-LGBT+ content
आयला डोक पार खराब झालयराव कसकाय अँडजेस करत असतील हे बावळट निसर्गाच्या विरोधात.....खेळा रातभर गोट्या आता.,Homophobia
कलयूग आहे काहीही विचित्र घडणार.,Homophobia
Nikhil Prakash Kamble mala tr doubt ahe niket chya gharacha kutraaa asel to..... baby kuttaaa,Non-anti-LGBT+ content
बाबासाहेबाना विसरू नका,Non-anti-LGBT+ content
"Adam Parkar तूझ्यासारख्या फालतु लोकांना प्रेम म्हणजे .......करणं हेच वाटत असेल😑


U mind your business instead of suggesting such useless things

",Non-anti-LGBT+ content
"लोकांनी गर्भपात करून मुली मारल्या , आता बसा बिगर चावीच्या कुलपा सोबत खेळत .....",Transphobia
माय किती सुंदर आहे पुरुष असतांना पण हँडसम दिसत आहे आणि स्त्री वेशात पण सुंदर ब्यूटीफुल दिसत आहे,Non-anti-LGBT+ content
" @ninad582 barobar ahe gadhavala dnyan denara manus toch khara gadhav asto.. Amhich gadhav 😂😂😂😂😂.apalyala Kay dya vishay sodun.. 
Tumcha vishaycha Hard :- lokani Kiti pn sangu dya aasa kar tasa kar  pn apun yedya gatach karayacha 😂😂😂😘..",Non-anti-LGBT+ content
Marathi patrakar sanghal dusra kahi kaam nhi url vatatea.,Non-anti-LGBT+ content
"जेल मध्ये जावं लागणार नाही......... कदाचित 😂😂😂😂😂
सरकार कुठलंही येवोत.... 😂😂😂",Non-anti-LGBT+ content
खूप छान..👌👌👌👌,Non-anti-LGBT+ content
दोघंच ही खूप खूप अभिनंदन💐💐💐,Non-anti-LGBT+ content
सर  खूपच छान विचार मांडले तुम्ही 👌👌👍👍👏👏👏,Non-anti-LGBT+ content
"9:41 chya line mule mi adhich like kelela, dislike karun parat like kele!!!.. Itka superb lihilay ha video!!",Non-anti-LGBT+ content
beed jilha khup maage aahe aase manata pan dakhaun dile aamhi vicharane khup pudhe aahe,Non-anti-LGBT+ content
आता दमान गांड मारून घ्या नाहीतर फाटल,Homophobia
Aaisahab chan utter dilet..,Non-anti-LGBT+ content
भावी आयुष्य समृद्धीचे भरभराटीचे जाओ हीच ईश्वर चरणी प्रार्थना,Non-anti-LGBT+ content
काय हे😮😮😛,Non-anti-LGBT+ content
