text,category
ലോകവാസനം അടുക്കുമ്പോൾ ഉണ്ടവുന്ന കാര്യങ്ങളിൽ ഖുറാനിൽ പറഞ്ഞതാണ് സഹോദരൻ തെളിവ്,Homophobia
മൃഗങ്ങൾ പോലും ചെയ്യാത്ത വൃത്തികെട്ട കാര്യങ്ങൾ ഫ്ലോറ മനുഷ്യർ ചെയ്യുന്നു,Homophobia
ഈ മൈരൻമാരെ കൊല്ലണം,Transphobia
9 മലയാളത്തിൽ നപുൽസകം എന്ന് ട്രാൻസ്ജെൻഡേഴ്സിനു പറയില്ലേ,Transphobia
മലരേ കുണ്ടനോട് റൂട്ടിൽ കയറി ഇറങ്ങുന്ന തെക്കൻ കുണ്ടനോടും ഇതാണ്,Homophobia
"സിനിമയിൽ ഇത് നല്ലതാണ്, എന്നാൽ യഥാർത്ഥ ജീവിതത്തിൽ ഇത് പ്രകൃതിക്ക് എതിരാണ്. സ്വവർഗരതി കുടുംബത്തിലേക്ക് കൊണ്ടുവരാൻ കഴിയുന്ന ഒരു സംസ്കാരമല്ല.",Homophobia
ജിനു ജിനേഷ് കുണ്ടത്തറത്തിൽ താൽപ്പര്യം ഇള കുട്ട,Homophobia
"ഏത് തരം മനുഷ്യനെയാണ് വിശ്വസിക്കാൻ പാടില്ലാത്തതെന്ന് ചോദിച്ചാൽ ട്രാൻസ്‌ജെൻഡർ ആണെന്ന് ഞാൻ ഉറക്കെ വിളിച്ചു പറയും. ഞാൻ ഒരു ട്രാൻസിനെയും വിശ്വസിക്കുന്നില്ല, അത്രമാത്രം വെറുക്കുന്നു",Transphobia
"അതെ, ഞാനുൾപ്പെടെയുള്ള ഈ ലോകം എല്ലാം സാധാരണമാണ്, അതുകൊണ്ടാണ് ആണും പെണ്ണുമായി നമ്മൾ ഇവിടെ ജീവിക്കുന്നത്, എന്നാൽ ഒരു ഭാഗത്ത് മനോരോഗികളും വരുന്നു, ഇപ്പോൾ അവരും കേരളത്തിലും വരുന്നു.",Homophobia
ജണ്ടുക്കൾ പോലും ചെയ്യാത്ത നീച കൃത്യമ്മനുഷ്യൻ അടപ്പാടിചിരികുനുലോകവാസനമല്ലീ എടിലും വലിയ വൃത്തികേടും നടക്കും,Homophobia
കുന്ദൻ മാരെ തല്ലൻ മുമ്പിലുണ്ടവാ,Homophobia
kaanada kunnakale pakka udayipaa evark kunna thanneya ullath,Transphobia
Evare keralathil valaran anvadichathum ingalanu അനുഭവിച്ചോ കുറച്ചു കഴിയുംബോ കേരളവും ബാംഗ്ലൂർ പോലെ ആകും,Transphobia
സമൂഹത്തിന്റെ കാഴ്ച്ചപ്പാട് ശരിയല്ലെങ്കിലും സമൂഹത്തിന് സ്വീകാര്യമായ ഒരു ജീവിതമാണോ തങ്ങൾ ജീവിക്കുന്നതെന്ന് ഒരിക്കലും ചിന്തിക്കാത്തതാണ് അവർ എന്തിനാണ് തങ്ങൾക്കിഷ്ടപ്പെട്ട രീതിയിൽ ജീവിക്കുന്നതെന്നും സമൂഹത്തിൽ നിന്ന് വിവേചനം അനുഭവിക്കുന്നതെന്നും അവർ കണ്ടെത്താനുള്ള കാരണം.,Transphobia
"വിദ്യാസമ്പന്നരും നല്ല കുടുംബത്തിൽ ജനിച്ചവരുമായ എല്ലാ മഹാന്മാരും ഇന്ന് നാം കാണുന്നു, ഒരു പുരുഷനെ വിവാഹം കഴിക്കുന്നത് ആരും കാണില്ല, ഇപ്പോൾ തുലാമാസ കുമിൾ പോലെയുള്ള നാണംകെട്ടവനെ കാണുമ്പോൾ, ഒന്നോ രണ്ടോ മറന്ന്, ആഘോഷിക്കാൻ ഇറങ്ങി, അവരെ അഭിനന്ദിക്കുന്നു. കേരളമേ, നിങ്ങളെയോർത്ത് എനിക്ക് ലജ്ജ തോന്നുന്നു.",Homophobia
"ദൈവത്തിന്റെ ഓരോ ദ്രോഹവും കുറച്ചുകൂടി പോയി, കർത്താവേ, നിങ്ങൾക്ക് ഇത്രയധികം ആവശ്യമുണ്ടോ?",Transphobia
"9n ഇത് ജനിച്ചതാണോ അല്ലയോ? ജോണി ഒന്നുകിൽ ഒരു പെൺകുട്ടിയോ ആൺകുട്ടിയോ ആയിരിക്കുമ്പോൾ, ഒരു ആൺകുട്ടിയും പെൺകുട്ടിയും അല്ലാതെ മറ്റാർക്കും ജോണി ഉണ്ടായിട്ടില്ല. അതുകൊണ്ട് ജോണിയുടെ ചരിത്രമില്ല. പിന്നീട് അവന്റെ മനസ്സ് ഒരു പെൺകുട്ടിയിലേക്ക് ആകർഷിക്കപ്പെട്ടുവെന്ന് അവർ പറയുന്നത് കേൾക്കാം.",Transphobia
ഹരിഹരസുധനാണ് ഇപ്പോഴുള്ളത്,Homophobia
ഈ മൈരൻമാരെ കൊല്ലണം,Transphobia
സ്വവർഗ്ഗാനുരാഗികൾക്കും വൈദ്യശാസ്ത്രത്തിനും സർക്കാരിനും തുല്യത ഉറപ്പാക്കിയ സുപ്രീം കോടതി അവരെയോർത്ത് ലജ്ജിക്കുന്നു,Homophobia
ഇതൊക്കെ എന്തെങ്കിലും കൗൺസിലിങ്ങിലൂടെ നേരെയാക്കണമായിരുന്നു,Transphobia
Nikhil Varghesevhotfe അതിന് ഞാൻ മണ്ടനല്ല,Homophobia
മര്യാദക്ക് ഈ വിഡ്ഢികളുമായി ബസിൽ കയറാൻ പോലും കഴിയില്ല,Homophobia
ജനിക്കുമ്പോ ഉള്ളത് വെച്ച് ജീവിചൂടീ അല്ലാത്ത കൊപ്രായം കാട്ടണൂ ബ്ലീഡി ഫൂൾ,Transphobia
ദേവദത്ത് പി രാത്രിയിൽ ഈ ഷിഗണ്ടി ക്ലാസ് എന്താണ് ചെയ്യുന്നതെന്ന് ഞാൻ നിങ്ങളോട് പറയട്ടെ?,Transphobia
"സത്യം പറഞ്ഞാൽ, അവർക്കിടയിൽ എന്താണ് പ്രശ്നം, അച്ഛനും അമ്മയും തമ്മിലുള്ള മനോഹരമായ ജീവിതം കാണാൻ അല്ലെങ്കിൽ ആസ്വദിക്കാൻ അവർക്ക് കഴിഞ്ഞില്ല, പക്ഷേ അവർ അതിനെ ഒരു സെക്‌സിന് അപ്പുറത്തുള്ള ഒന്നായി കാണുന്നില്ല, അതുകൊണ്ടാണ് ഇത്തരം തീരുമാനങ്ങൾ എടുക്കുന്നത്. ഈ രാജ്യം.",Homophobia
ട്രെയിനിലും ബസിലും വന്ന് വെറുക്കുന്നതിനാൽ മിക്കവർക്കും അവരെ ഇഷ്ടമല്ല,Transphobia
ഇതൊക്കെ എന്തെങ്കിലും കൗൺസിലിങ്ങിലൂടെ നേരെയാക്കണമായിരുന്നു,Transphobia
മനു ഇജെ എടാ കൊച്ചിക്കാരൻ കുണ്ടാ,Homophobia
9 പോടാ പൂരിമോനെ നിമ്പോലി കുണ്ടൻ അടിക്കൻ കുണ്ടി കൊടുത് അഭിനയിച്ചാ അത്ര വല്യ അഭിനയം ആണോ മൈരേ ഇവൻ കുണ്ടൻ ആയത് കൊണ്ട് തികച്ചു ആയി ചെയ്തത് ആത്രേയുള്ളു പാടം ആനേൽ 5 പൈസക്ക് ഇല്ല,Homophobia
ലോഗാവസാനത്തിന്റെ അടിമകൾ ആണും അവരും വിവാഹം പെണ്ണും പെണ്ണും തമ്മിൽ വിവാഹം,Homophobia
എന്ത് പെകോലങ്ങൾ ആയാണ്,Transphobia
കുന്ദൻ പൊലയാടി കുട്ടികളെ തുണിയഴിപ്പിക്കണം,Homophobia
എല്ലാ നമ്പറുകളും ഷിഫ്റ്റ് ചെയ്യുന്നതിലൂടെയാണ് ജീവിക്കുന്നത്,Transphobia
എല്ലാ കുടന്മാരുടെയും അകിടുകളെ അറുത്ത് രാജ്യം കടന്നു 9,Homophobia
ഇതാ താടി വെച്ചതു ഗേ അണനു താടി എണ്ണ ഉണ്ടാക്കി കഷ്ടപ്പെട്ട് താടി വളത്തുന ഞാൻ ഉസ്ത്ര,Homophobia
ഇങ്ങനെ ദേഷ്യം കാണിച്ച് മാന്യമായി ജീവിച്ചാൽ പോരാ,Transphobia
ശ്രീലക്ഷ്മി സുരേഷ് അതോരു രോഗമല്ലെന്നും എനിക്കാരിയം അതു കൊണ്ടാണു ചികിൽസ ഉണ്ടെഗിൽ അതു ചെയ്യൂ എന്നും ഞാൻ പറഞ്ഞു എന്നെ ആരുദേയും ഉപദേശം സ്വീകരില്ല ആരെയും പീഡനം ചെയ്‌തില്ല,Homophobia
ജിനു ജിനേഷ് കുണ്ട തറയിൽ താൽപ്പര്യം ഇള കുട്ട,Homophobia
വരുൺ പുന്നല അങ്ങനെയെങ്കിൽ പിന്നെ എന്തിനാണ് ഈ സ്വവർഗാനുരാഗികൾ വിവാഹം കഴിക്കുന്നത്? കേരളത്തിൽ ഇപ്പോൾ സ്വവർഗ ദമ്പതികളുണ്ടോ? മൃഗങ്ങൾ വിവാഹം കഴിക്കുമോ?,Homophobia
9 സെരിയ മുംബൈയിൽ പോകുംബോ ഇവരേ വന്നു കേറും എണീറ്റു എല്ലാർടെ അടുത്ത് വന്നു കൈക്കോട്ടും കാണുംബോ താനെ പേടി ആവും,Transphobia
മുംബൈയിൽ പോയാൽ ഇവരുടെ താനീ നിറം കാണം പൈസ ചോദിച്ചാൽ കൊടുതില്ലേൽ അടിക്കയുംതേരി പറയുകയും ചെയ്യും അതുണ്ടെ തന്നെയാ വെറുപ്പ്,Transphobia
"വാസ്തവത്തിൽ, ഇത് പുരുഷന്മാർക്കും സ്ത്രീകൾക്കും തലമുറകൾക്കുള്ളിൽ നിന്നുള്ള അപമാനമാണ്",Transphobia
കരണം കുണ്ടന്മാർ കുടുത്താലും ഞാമ്മന്റെ അൽകർ തന്നെ,Homophobia
സമൂഹത്തിൽ ഇതുപോലെ കുറെ തായോലികൾ ഉണ്ട്.,Homophobia
"വാസ്തവത്തിൽ, ഇത് പുരുഷന്മാർക്കും സ്ത്രീകൾക്കും തലമുറകൾക്കുള്ളിൽ നിന്നുള്ള അപമാനമാണ്",Transphobia
ഞാൻ ഒരിക്കലും ഹോമോസെക്‌സ് സപ്പോർട്ട് cheyyan sadhikilla Karanam ഞാൻ അഗനത്തെ അല്ലാ സ്ത്രീകൾക്ക് വേണ്ടി സംസാരിക്കുന്നത് എഗനേയാനോ സ്വവർഗ അനുരാഗികൾ അല്ലാത്ത സ്ത്രീകൾക്കും വേണ്ടി,Homophobia
"ശരിയാണ് സെക്‌സ് എല്ലാവരും ചെയ്യണം, പക്ഷേ വിവാഹം എന്ന സങ്കൽപത്തിന്റെ അംഗീകാരം വേരുപാൺ ഞാൻ അർത്ഥമാക്കുന്നത് സ്വവർഗ്ഗാനുരാഗ വിവാഹ ഹോസ്റ്റലും ഗൾഫും നടക്കുന്നുണ്ട് പക്ഷേ അവർ ഒരു പെൺകുട്ടിയെ വിവാഹം കഴിച്ചു",Homophobia
"ഇതൊന്നും വേണ്ട, പെണ്ണായി മാറുമ്പോൾ ആദ്യം മുതൽ തന്നെ അവർക്ക് വേണ്ട ചികിത്സയും ബോധവൽക്കരണവും നൽകണം, ഇല്ലെങ്കിൽ സമൂഹത്തിൽ ഇത്തരക്കാർ ഉണ്ടാവില്ല. അതാണ് സർക്കാർ ചെയ്യേണ്ടത്. ഇതിന് ജനങ്ങൾ തുടക്കം മുതൽ തയ്യാറാകണം.",Transphobia
"ഇതൊന്നും വേണ്ട, പെണ്ണായി മാറുമ്പോൾ ആദ്യം മുതൽ തന്നെ അവർക്ക് വേണ്ട ചികിത്സയും ബോധവൽക്കരണവും നൽകണം, ഇല്ലെങ്കിൽ സമൂഹത്തിൽ ഇത്തരക്കാർ ഉണ്ടാവില്ല. അതാണ് സർക്കാർ ചെയ്യേണ്ടത്. ഇതിന് ജനങ്ങൾ തുടക്കം മുതൽ തയ്യാറാകണം.",Transphobia
ഹരിഹരസുധനാണ് ഇപ്പോഴുള്ളത്,Homophobia
അവനെ അടിച്ചു കൊല്ലാൻ ആ നാട്ടിൽ മനുഷ്യർ ഇല്ലേ?,Homophobia
എന്ന നിന്റെ തന്തയെ നാളെ കുണ്ടൻ അടിക്കു കുണ്ടാ,Homophobia
myrr kuddenmaark a kunnem support cheyoola,Homophobia
"സത്യം പറഞ്ഞാൽ അവർക്കിടയിൽ എന്താണ് പ്രശ്നം, അച്ഛനും അമ്മയും തമ്മിലുള്ള സുന്ദരമായ ജീവിതം കാണാനോ ആസ്വദിക്കാനോ കഴിഞ്ഞിട്ടില്ല, പക്ഷേ അതിനപ്പുറം ഒരു സെക്‌സായി അവർ കാണുന്നില്ല, അതിനാലാണ് ഇത്തരം തീരുമാനങ്ങൾ എടുക്കുന്നത്. ഈ രാജ്യം.",Homophobia
കുന്ദൻ പൊലയാടി കുട്ടികളെ തുണിയഴിപ്പിക്കണം,Homophobia
9 സത്യത്തിൽ എനിക്ക് അവരെ ഇഷ്ടമല്ല ഒന്നുകിൽ ആണോ പെണ്ണോ ആയി ജീവിക്കുക,Transphobia
ഇന്ന് പെൺകുട്ടികൾ സുരക്ഷിതരാണോ?,Transphobia
"അതെ, ഞാനുൾപ്പെടെയുള്ള ഈ ലോകം എല്ലാം സാധാരണമാണ്, അതുകൊണ്ടാണ് ആണും പെണ്ണുമായി നമ്മൾ ഇവിടെ ജീവിക്കുന്നത്, എന്നാൽ ഒരു ഭാഗത്ത് മനോരോഗികളും വരുന്നു, ഇപ്പോൾ അവരും കേരളത്തിലും വരുന്നു.",Homophobia
അതെന്താണ് ഒന്നുകിൽ ആണായി ജീവിക്കുക അല്ലെങ്കിൽ പെണ്ണായി ജീവിക്കുക നിങ്ങൾ ഏത് ശരീരമാണ് ഭൂരിപക്ഷത്തിൽ ഉള്ളത് അവരോടൊപ്പം നിൽക്കുക നിങ്ങൾ സ്വയം ഒറ്റപ്പെടുകയാണെന്ന് അറിയുക,Transphobia
ചാന്തുപൊട്ടുകൾ മൈരുകളേ നാട്ടിൽനിന്നും അടിച്ചു ഓടിക്കാം 9,Transphobia
"ജനിച്ചോ ഇല്ലയോ, ജോണി ഒന്നുകിൽ പെണ്ണോ ആൺകുട്ടിയോ ആയിരുന്നപ്പോൾ, ഒരു ആൺകുട്ടിയും പെൺകുട്ടിയും അല്ലാതെ മറ്റാർക്കും ജോണി ഉണ്ടായിട്ടില്ല. അതുകൊണ്ട് ജോണിയുടെ ചരിത്രമില്ല. പിന്നീട് അവന്റെ മനസ്സ് ഒരു പെൺകുട്ടിയിലേക്ക് ആകർഷിക്കപ്പെട്ടുവെന്ന് അവർ പറയുന്നത് കേൾക്കാം.",Transphobia
എന്ത് സ്വാതന്ത്ര്യം സ്വവർഗ്ഗ വിവാഹം നിയമവിധേയമല്ല നമ്മൾ പണ്ട് ഉള്ള എല്ലാർക്കും ഇങ്ങനേ പ്രശ്നം oke undayirinu bt avar Ath adjust cheyth family lyf kond poyernu Ipo Miniyaa gay marriage Ivark angane kutti undava Ithode koodi ivarde thalamura ivade madhusangiyane vandusangiyane ee boomi IL നിൻ പോയികൊള്ളും,Homophobia
ഷമീ അവരെ കണ്ടാൽ മിക്കവരും പറയുക ആണ് പെണ്ണും കേട്ട വർഗ്ഗം അല്ലെങ്കിൽ 9 എന്നൊക്കെ അല്ലേ അവൻ അവർക്കു ഏട്ടവും അപമങ്കരം,Transphobia
കുണ്ടച്ചൻ എന്നാൽ കാസർഗോഡ് ജില്ലയിലെ അണ്ണാൻ എന്നാണ് അർത്ഥം,Homophobia
സാരി എടുത്ത പുരുഷന്മാർ,Transphobia
ഒരികലും അന്ധകാരാതെ പ്രേകാശം എന്ന് വിളിക്കരുത് തിൻമയേ നന്മ എന്ന് വിളിക്കരുത് എപ്പോൽ ഉള്ള ചെറിയ ശതമനത്തെ മാറ്റി എടുക്കാൻ ശ്രേമിക്കണ്ടതിന് പകാരം അവരെ അതിന്നു ചെയ്യുന്നു,Homophobia
ജോണി അങ്ങനെ ജീവിച്ചാലും 9,Transphobia
ശ്രീ കുന്ദൻ കുരച്ച് ഹൈപ്പ് ആക്കുന്നോ ചർച്ചയെന്നൊരു ചോദ്യം,Homophobia
"കാസർകോട്ടുകാരുടെ പക്കൽ ഈ രോഗികൾക്കുള്ള മരുന്നുണ്ട്, അവരെ മുള്ള് മരത്തിൽ ഇറക്കും, അതും തുണിയില്ലാതെ.",Homophobia
വട്ടനല്ലേ അതോ ബുദ്ധി ജീവി എന്ന് നടിക്കുന്നതോ ചികിൽസ എടുക്കൂ കുടുന്നത്തിനു മുൻബ് ട്രീറ്റ് ചെയ്താൽ ചങ്ങലക്ക് ഇടണ്ടാ,Transphobia
സമൂഹത്തിന്റെ കാഴ്ച്ചപ്പാട് ശരിയല്ലെങ്കിലും സമൂഹത്തിന് സ്വീകാര്യമായ ഒരു ജീവിതമാണോ തങ്ങൾ ജീവിക്കുന്നതെന്ന് ഒരിക്കലും ചിന്തിക്കാത്തതാണ് അവർ എന്തിനാണ് തങ്ങൾക്കിഷ്ടപ്പെട്ട രീതിയിൽ ജീവിക്കുന്നതെന്നും സമൂഹത്തിൽ നിന്ന് വിവേചനം അനുഭവിക്കുന്നതെന്നും അവർ കണ്ടെത്താനുള്ള കാരണം.,Transphobia
രണ്ട് ദിവസമാണ് ട്രെയിനിൽ അക്രമം സഹിച്ചത്,Transphobia
അവരുടെ മാതാപിതാക്കൾ ഇങ്ങനെയായിരുന്നെങ്കിൽ ഇന്ന് ഈ രംഗം ഉണ്ടാകുമായിരുന്നോ? ഇതുപോലെയുള്ള ദാമ്പത്യത്തിന്റെ അശാസ്ത്രീയത മനസ്സിലാക്കാൻ വെറുതെ ഒന്ന് ആലോചിച്ചു നോക്കൂ.,Homophobia
ഞാൻ വിച്ചേരിച്ചു കുണ്ടൻ മാർ അയിർക്കുംന്ന്,Homophobia
"ലോകത്തിലെ ഏതൊരു ജീവജാലത്തിനും, സസ്യങ്ങൾക്കും വസ്തുക്കൾക്കും 2 വിഭാഗങ്ങൾ മാത്രമേയുള്ളൂ അല്ലെങ്കിൽ രണ്ട് ഇണകളാണുള്ളത്, ട്രാൻസ്‌ജെൻഡർ എന്ന് വിളിക്കപ്പെടുന്ന ഒരു വിഭാഗം ദൈവം സൃഷ്ടിച്ച ഒരു സൗന്ദര്യമാണ്, ആണായാലും പെണ്ണായാലും, അതാണ് മനുഷ്യരാശിയുടെ സൗന്ദര്യം.",Transphobia
"ഇത് നമ്മുടെ സംസ്കാരമല്ല, എല്ലാ മതങ്ങളും ശക്തമായി എതിർക്കുന്ന ഒന്നല്ല. തമാശ കേട്ട് ആളുകൾ ചിരിക്കരുത്",Homophobia
കുന്ദനടിക്ക് എന്ത് മാനസദോഷമുണ്ട്?,Homophobia
"കാസർകോട്ടുകാരുടെ പക്കൽ ഈ രോഗികൾക്കുള്ള മരുന്നുണ്ട്, അവരെ മുള്ള് മരത്തിൽ ഇറക്കും, അതും തുണിയില്ലാതെ.",Homophobia
ശ്രീലക്ഷ്മി സുരേഷ് സ്വവർഗ്ഗ ബന്ധങ്ങൾ ചെയ്തു ജീവിക്കും എന്തിനും ഗുണമനു സമൂഹത്തിനും കുടുംബത്തിനും അകനേ ചെയുന്നവർക്കും ലേഭിക്കുകാ,Homophobia
നിന്റെ തന്ത കുണ്ടൻ ആനേങ്കിൽ നീ തള്ള കൊല്ലുമോ മൈരൻ പൂര,Homophobia
എന്തൊരു പേക്കോലങ്ങൾ ആണ്,Transphobia
ജോണി അങ്ങനെ ജീവിച്ചാലും 9,Transphobia
aadyam nadanna kundan,Homophobia
"ഇനി ഡെഡിക്കേഷൻ വേണ്ട, കുന്ദൻ മതി",Homophobia
LGBT ആളുകളെ ട്രാൻസ്‌ജെൻഡർ എന്നോ നപുംസകമെന്നോ വിളിക്കുന്നതിൽ തെറ്റില്ല,Transphobia
അത് അൽപ്പം പാറക്കെട്ടായി മാറി,Homophobia
ഈ മൈരൻമാരെ കൊല്ലണം 9,Transphobia
"അഭയ്, പുരുഷന്മാരുമായി വ്യഭിചാരം ചെയ്യുന്ന പുരുഷന്മാരേ, നിങ്ങളെല്ലാവരും മരിക്കണമെന്ന് ഞാൻ ആഗ്രഹിക്കുന്നു",Homophobia
9 എല്ലാ ഊമകളുടെയും അകിടുകൾ അറുത്ത് രാജ്യം കടന്ന് അവരെ കൊല്ലുക 9,Homophobia
ഇങ്ങനത്തെ ജീവികളെ കാണാതെ കലിപ്പാ എന്റെ ഒരു ഫ്രണ്ട് എകെഎം ടു tvm പോകുവർണ്ണ് ഒരു 56 വയസ്സ് എങ്കിൾ ഒല്ല പുള്ളി കണ്ടൽ മാന്യൻ ഇവന്റെ അടിതാ ആഹ് ഇരുന്നത് ഇവൻ ഒന്ന് ഒരംഗിയ ഗപ്പിൽ ആ തായോളി കഴപ്പ് കാണിച്ചു പറഞ്ഞു പുള്ളിയിൽ പുള്ളിയെ പുള്ളിയിൽ പുള്ളിയെ പുള്ളിയിൽ പുള്ളിയെ പറഞ്ഞു പുള്ളിക്കാതെ പോയി എല്ഹേ മാർ അയലും ഈഹ് ഒരു ജീവികൾ kk കൊടുകേണ്ടത്ത് കൊടുകാനം ഈ പ്രോൽസാഹിപ്പിക്കല്ലു അല്ലേൽ പെണ്ണായിട്ട് ജീവിക്കണം thuuff ഇത് പോലെ ഇല്ലതിങ്ങാലെ കാണാതെ വെറുപ്പ് ആഹ്,Homophobia
shahaban kochi ഇത് നിങ്ങളെ പോലുള്ള മണ്ടന്മാർക്ക് വേണ്ടിയുള്ളതാണ്,Homophobia
Eee myran mark entha vatta ithinakal 9 aakunatha,Homophobia
ഭാഗ്യം എനിക് പെണ്ണിനോട് മാത്രം instrst Thoniyath enthor myrrrr erpaadanith,Homophobia
"രണ്ട് വിഡ്ഢികളേ, നിങ്ങൾ ഇപ്പോൾ എന്താണ് കാണേണ്ടത്?",Homophobia
Amal Sasi kunju Johnnykumbi സ്വവർഗ്ഗാനുരാഗിയാണെങ്കിൽ എന്തിന് കൊല്ലണം?,Homophobia
"വരുൺ പുന്നല എന്തിനാണ് ഇത്തരം കാര്യങ്ങൾക്ക് ഇത്രയധികം പിന്തുണ നൽകുന്നതെന്ന് എനിക്ക് മനസ്സിലായി ഇപ്പോൾ സമൂഹത്തിൽ വലിയ പിന്തുണയുണ്ട്. ഒരു വശത്ത്, ഇത് വളരെ നല്ല കാര്യമാണ്. സ്ത്രീകളെ പീഡിപ്പിക്കരുത്. ലൈംഗികതയ്ക്ക് വ്യവസ്ഥകൾ ഉണ്ടെന്നാണ് എന്റെ വിശ്വാസം. കൂടുതൽ സന്തോഷം ലഭിക്കാൻ, നമ്മുടെ വീട്ടിൽ നിന്നുള്ള ആളുകളെന്ന നിലയിൽ നമ്മൾ അത് ചെയ്യണോ. കാമം ഒരു പുണ്യമാണ്. അത് പവിത്രമാണ്. അതിന് അതിന്റേതായ മര്യാദയുണ്ട്. ഉണ്ടെന്നാണ് വിശ്വാസം",Homophobia
ഈ കുന്ദൻ സമിതിക്കാരായി ഇരിക്കും,Homophobia
"ഭൂരിഭാഗം ആളുകളും സ്വവർഗരതി തെറ്റാണെന്ന് വിശ്വസിക്കുന്നു, കാരണം അവരുടെ വേദങ്ങൾ അത് തെറ്റാണെന്ന് പറയുന്നു, അപ്പോൾ അതിൽ എന്താണ് തെറ്റ്?",Homophobia
വിഷ്ണു അയ്യർ ഈ കമന്റ് ഇട്ട നീയും കുണ്ടൻ ആണ് കുന്ദൻ മാരെ പറഞപ്പോ നിനക്ക് വേദനിച്ചോ കുന്ദൻ ഷാഗ സംഗികൾ,Homophobia
"പുരുഷരൂപത്തിലുള്ള അവരെ ആരും തിരിഞ്ഞുനോക്കില്ല, അവരും വികാരജീവികളാണ്, പാവപ്പെട്ടവരാണ്",Transphobia
വൃത്തികെട്ട ദൈവങ്ങളുടെ നാട് മൂകരുടെ നാടായി മാറുന്ന കാലം അധികനാളില്ല.,Homophobia
"എന്റെ ശിവനേ, അമേരിക്കയിൽ ഉടനീളം കണ്ട ഈ പ്രതിഭാസം കൊച്ചു കേരളത്തിൽ വരെ എത്തിയിരിക്കുന്നു",Homophobia
"ഇത് അസ്വീകാര്യമാണ്, ഇത് വളരെ വൃത്തികെട്ട സംസ്കാരമാണ്",Homophobia
"ശീതളിന് നിങ്ങളോട് കുറച്ച് ദിവസങ്ങൾക്ക് മുമ്പ് വരെ ബഹുമാനമുണ്ടായിരുന്നു, എന്നാൽ നിങ്ങളുടെ സമൂഹത്തോടുള്ള ബഹുമാനം കുറഞ്ഞു എന്നതാണ് സത്യം",Transphobia
ഇതുപോലെ ഒത്തിരി വിഡ്ഢികൾ ഉണ്ട് എനിക്ക് ഒരു അനുഭവം ഉണ്ടായിട്ടുണ്ട്,Homophobia
"പോ മൈരേ കുന്ദൻ ആളുകൾക്ക് പണ്ടേ അറിയാമായിരുന്നു, വടക്ക് ഭാഗത്ത് ആളുകളുണ്ടെന്ന്, അതുകൊണ്ടാണ് അവിടെയുള്ളവരെ കുന്ദൻ എന്ന് വിളിക്കുന്നത്.",Homophobia
ഒരേ മോഹം ബെന്ധകൾ ചെയ്തു ജീവിക്കും എന്തിന് ഗുണമനു സമൂഹത്തിനും കുടുംബത്തിനും അകനേ ചെയ്യുന്നവർക്കും ലേഭിക്കുകാ,Homophobia
ശ്രീലക്ഷ്മി സുരേഷിന്റെ അതേ പ്രണയ ബന്ധത്തിന് പിന്തുണ ചെയുന്നത് പുരോഗമനപരമായ ഒരു സംഭവമനെന്ന് എനിക്ക് തോന്നുന്നില്ല കാരണം എത്ര ബെന്ധകൾ നമ്മൾ ജേണിക്കുന്നതിന് മുമ്പേ രഹസ്യമായി കൊണ്ട് പോകുന്നു,Homophobia
ഈ ട്രാൻസ്‌ജെൻഡേഴ്സിൽ പലർക്കും അവർ പൂർണ്ണമായും ആണും പെണ്ണും ആയത് എന്തുകൊണ്ടാണെന്ന് മനസ്സിലാകുന്നില്ല,Transphobia
പോടാ ഞാറമ്പ പെണ്ണ് അഴിച്ചിട്ട് കണ്ടൽ ഈത് ആനിനും പോങ്ങും ഒരു ആനിനെ കണ്ടിട്ട് പോങ്ങുന്നത് എന്ത്,Homophobia
മിണ്ടാപ്രാണികൾ പൊട്ടിത്തെറിച്ചു,Homophobia
ഇഖ്ബാൽ ഇക്കു പോടാ കുണ്ടാ,Homophobia
Ee mairanmarraaa pole ellavarkum thonniyirunenghil Bhoomiyil arrum jenikulaayirrunu natural aaya relationship ദൈവം മനുഷ്യനു തലമുറകളുടെ ഭൂമിയിൽ ജീനപികാൻ തന്ന അനുഗ്രഹമാകുന്നത് എങ്ങനാ നശിപ്പിചു കളഞ്ഞിട്ട് മാട്ടുലാവർക്കു മോശമായി കാണിച്ചു. unathu sherriyalaa 100 ശതമാനം തെറ്റായ ബന്ധം,Homophobia
അസ്സലു കുന്ദൻമാരു മൈരൻമാർ തുപുഉഉ,Homophobia
ayyeeeivanonnum naanam illeeeesnehikkunna aalinte munpil ingane oke abhiyachaal pooreenthinaane publicine ingane kkaanikkunnee,Transphobia
PRAVASI entertainment ath sheriyaan Delhiyilekk schooltrip poyatha train il Ottum safe Alla enn parayam Pokunna vazhiyil kaikotti വരുൺ കൊറെ എന്ന കേരളത്തിന്റെ പോരാത്തെ ഇവിടെ കൊഴപ്പം ഉള്ളു,Transphobia
കുണ്ടനാടി വലിയ അലങ്കാര വെണ്ട,Homophobia
ലോകവാസനത്തിൻറ നാളുകൾ എന്നപെറ്റു തുടങ്ങുന്നു,Homophobia
Thfoooo Poyi Chavineda Naayintemonmaare ഊതുകളേ,Homophobia
